JDTDB,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
2453279.500000000, A.D. 2004-Oct-01 00:00:00.0000, -3.077924481612177E+00,  8.507277524241662E+00, -2.552976183276934E-02, -5.543266176241231E-03, -1.911223228873810E-03,  2.539723112799903E-04,  5.225106096154480E-02,  9.046990757026014E+00,  8.798112233082757E-05,
2453371.500000000, A.D. 2005-Jan-01 00:00:00.0000, -3.582479901392729E+00,  8.317201681070095E+00, -2.145485812592701E-03, -5.421967247337920E-03, -2.220550197020394E-03,  2.547268472275539E-04,  5.230273515909270E-02,  9.055937866979182E+00,  1.054311943419816E-04,
2453461.500000000, A.D. 2005-Apr-01 00:00:00.0000, -4.064387072357267E+00,  8.104106900186590E+00,  2.073885047538616E-02, -5.285032187104101E-03, -2.513470216617321E-03,  2.537640064518077E-04,  5.236208028985991E-02,  9.066213157846875E+00,  1.231217407651351E-04,
2453552.500000000, A.D. 2005-Jul-01 00:00:00.0000, -4.538357876176826E+00,  7.862140241686761E+00,  4.381104163860475E-02, -5.128739694332625E-03, -2.802076506379291E-03,  2.527462450654265E-04,  5.243072061895437E-02,  9.078097862414573E+00,  1.384442887551991E-04,
2453644.500000000, A.D. 2005-Oct-01 00:00:00.0000, -5.002421032227035E+00,  7.591341014736197E+00,  6.698885059392812E-02, -4.955845660088559E-03, -3.083616214374530E-03,  2.511829506721049E-04,  5.250869341975138E-02,  9.091598434367153E+00,  1.539081150434534E-04,
2453736.500000000, A.D. 2006-Jan-01 00:00:00.0000, -5.449805576538997E+00,  7.295238369082328E+00,  8.994248403973766E-02, -4.767823205588038E-03, -3.352359465333645E-03,  2.482149820835334E-04,  5.259495780776285E-02,  9.106534650142269E+00,  1.701825367070516E-04,
2453826.500000000, A.D. 2006-Apr-01 00:00:00.0000, -5.869978109722099E+00,  6.982145418553495E+00,  1.121108269674751E-01, -4.567669691973279E-03, -3.602728027932947E-03,  2.441021442647492E-04,  5.268702677141240E-02,  9.122475897034068E+00,  1.846775614505848E-04,
2453917.500000000, A.D. 2006-Jul-01 00:00:00.0000, -6.275970045442310E+00,  6.643161726522544E+00,  1.341651553241659E-01, -4.352164001735286E-03, -3.844847318705834E-03,  2.401980146956658E-04,  5.278754183646716E-02,  9.139879541051199E+00,  1.974133851151652E-04,
2454009.500000000, A.D. 2006-Oct-01 00:00:00.0000, -6.665932898689451E+00,  6.278783229328697E+00,  1.560217916456324E-01, -4.122800338709638E-03, -4.075027202707529E-03,  2.352993026189652E-04,  5.289634611247106E-02,  9.158718417453281E+00,  2.110349596728125E-04,
2454101.500000000, A.D. 2007-Jan-01 00:00:00.0000, -7.034149548966503E+00,  5.893929546461431E+00,  1.773697561296848E-01, -3.881041155119281E-03, -4.289313444752170E-03,  2.290079754608328E-04,  5.301193627140589E-02,  9.178732233062810E+00,  2.243808492510797E-04,
2454191.500000000, A.D. 2007-Apr-01 00:00:00.0000, -7.372312188696430E+00,  5.498952622517971E+00,  1.977000057566049E-01, -3.632195269911383E-03, -4.484803119929463E-03,  2.223370467262339E-04,  5.313117522764048E-02,  9.199377818340508E+00,  2.347890977357013E-04,
2454282.500000000, A.D. 2007-Jul-01 00:00:00.0000, -7.691140674048980E+00,  5.082378848878076E+00,  2.176349882037260E-01, -3.372535958768511E-03, -4.668322920830809E-03,  2.157295379834056E-04,  5.325754008238531E-02,  9.221257214698236E+00,  2.450222412695379E-04,
2454374.500000000, A.D. 2007-Oct-01 00:00:00.0000, -7.989015291255225E+00,  4.645084199356549E+00,  2.370957162311662E-01, -3.102021531691366E-03, -4.836351609623761E-03,  2.077829748740699E-04,  5.339071921039999E-02,  9.244316465898214E+00,  2.559520185257793E-04,
2454466.500000000, A.D. 2008-Jan-01 00:00:00.0000, -8.261541289110616E+00,  4.193056565315127E+00,  2.558053637020663E-01, -2.822418758023497E-03, -4.987281480405492E-03,  1.988284064394523E-04,  5.352887491437265E-02,  9.268237384514412E+00,  2.650382182711947E-04,
2454557.500000000, A.D. 2008-Apr-01 00:00:00.0000, -8.505522714945085E+00,  3.732955248015336E+00,  2.735207207392764E-01, -2.538501291087789E-03, -5.121194842040613E-03,  1.899499203896128E-04,  5.366997642194592E-02,  9.292668353212965E+00,  2.718319835245154E-04,
2454648.500000000, A.D. 2008-Jul-01 00:00:00.0000, -8.723511428942787E+00,  3.261456337423296E+00,  2.903981023305912E-01, -2.250813455024694E-03, -5.239089733755861E-03,  1.810575247967400E-04,  5.381502656035703E-02,  9.317783006147504E+00,  2.790914152794359E-04,
2454740.500000000, A.D. 2008-Oct-01 00:00:00.0000, -8.917005667808214E+00,  2.774737759721461E+00,  3.065651066660101E-01, -1.955647512929039E-03, -5.339718433411011E-03,  1.708248743620024E-04,  5.396514708227351E-02,  9.343775568771600E+00,  2.862408797923035E-04,
2454832.500000000, A.D. 2009-Jan-01 00:00:00.0000, -9.083097523047176E+00,  2.279496058471338E+00,  3.217913553497956E-01, -1.655577994124842E-03, -5.423004880575784E-03,  1.599338158616963E-04,  5.411827485074847E-02,  9.370288819996423E+00,  2.910821106021016E-04,
2454922.500000000, A.D. 2009-Apr-01 00:00:00.0000, -9.218803964567838E+00,  1.788293752128449E+00,  3.357387572797151E-01, -1.359223731198442E-03, -5.489448710859456E-03,  1.496713241514627E-04,  5.427053366285679E-02,  9.396651616090333E+00,  2.941388982949609E-04,
2455013.500000000, A.D. 2009-Jul-01 00:00:00.0000, -9.328913083257854E+00,  1.286392195191123E+00,  3.488510942456968E-01, -1.060223273531320E-03, -5.539443620889295E-03,  1.388665463115161E-04,  5.442644553788874E-02,  9.423646920422295E+00,  2.985338371013995E-04,
2455105.500000000, A.D. 2009-Oct-01 00:00:00.0000, -9.412433433102754E+00,  7.751514062096501E-01,  3.610685276567741E-01, -7.565730893239927E-04, -5.571895973245369E-03,  1.269091085206449E-04,  5.458556415031268E-02,  9.451197454122070E+00,  3.013325814435947E-04,
2455197.500000000, A.D. 2010-Jan-01 00:00:00.0000, -9.468003745955206E+00,  2.616109615212899E-01,  3.722149494588066E-01, -4.520953277106254E-04, -5.588245332588743E-03,  1.148915389007980E-04,  5.474572339151194E-02,  9.478928167108903E+00,  3.018546316123779E-04,
2455287.500000000, A.D. 2010-Apr-01 00:00:00.0000, -9.495400496350268E+00, -2.415153561671856E-01,  3.820581740617900E-01, -1.562441665236574E-04, -5.589714301225819E-03,  1.037331687963971E-04,  5.490295600459608E-02,  9.506152150145764E+00,  3.022500414860151E-04,
2455378.500000000, A.D. 2010-Jul-01 00:00:00.0000, -9.496133174990378E+00, -7.495343621137993E-01,  3.909235464847647E-01,  1.393922284854184E-04, -5.573733764405901E-03,  9.153498294228203E-05,  5.506197811066492E-02,  9.533685974288140E+00,  3.031147663550871E-04,
2455470.500000000, A.D. 2010-Oct-01 00:00:00.0000, -9.469547434215720E+00, -1.260974384351345E+00,  3.987627951981225E-01,  4.369296407961877E-04, -5.541412594535298E-03,  7.870875626484395E-05,  5.522235109429991E-02,  9.561453695630492E+00,  3.013599805297528E-04,
2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000, -9.415804160356270E+00, -1.768796123089735E+00,  4.054587668554169E-01,  7.310503871766768E-04, -5.494644657043067E-03,  6.629315257032669E-05,  5.538189204617872E-02,  9.589077355140047E+00,  2.985019229700027E-04,
2455652.500000000, A.D. 2011-Apr-01 00:00:00.0000, -9.337321464667795E+00, -2.260715608298838E+00,  4.108915461584570E-01,  1.012770190764371E-03, -5.434914761740964E-03,  5.457627015959665E-05,  5.553671850653740E-02,  9.615884725747101E+00,  2.966612849499926E-04,
2455743.500000000, A.D. 2011-Jul-01 00:00:00.0000, -9.232344670334662E+00, -2.751892744212181E+00,  4.152567101190600E-01,  1.292597562925596E-03, -5.358243211244548E-03,  4.166468828672196E-05,  5.569155366899586E-02,  9.642693603076030E+00,  2.933729984190318E-04,
2455835.500000000, A.D. 2011-Oct-01 00:00:00.0000, -9.100542240092391E+00, -3.240812316335869E+00,  4.185165543570648E-01,  1.571086911735998E-03, -5.267135797297547E-03,  2.875844469429592E-05,  5.584597413625718E-02,  9.669430678157376E+00,  2.879271529457153E-04,
2455927.500000000, A.D. 2012-Jan-01 00:00:00.0000, -8.943506573973099E+00, -3.720744110347029E+00,  4.206153399475703E-01,  1.842572809746847E-03, -5.163338895914785E-03,  1.648345824468043E-05,  5.599786146851055E-02,  9.695729154508255E+00,  2.825299574117158E-04,
2456018.500000000, A.D. 2012-Apr-01 00:00:00.0000, -8.763975304939907E+00, -4.185393067453549E+00,  4.215509630523526E-01,  2.102391900557162E-03, -5.047372227873772E-03,  4.444015480559578E-06,  5.614519279936395E-02,  9.721238783670275E+00,  2.779274815423677E-04,
2456109.500000000, A.D. 2012-Jul-01 00:00:00.0000, -8.561040934675546E+00, -4.638870903383011E+00,  4.213613703054234E-01,  2.355404025516330E-03, -4.917313900476908E-03, -8.405687181703696E-06,  5.628926079384511E-02,  9.746183383654831E+00,  2.711350853648821E-04,
2456201.500000000, A.D. 2012-Oct-01 00:00:00.0000, -8.332825763169577E+00, -5.084839386744456E+00,  4.200363224807009E-01,  2.604191076276251E-03, -4.774606997000435E-03, -2.090259531598700E-05,  5.643127924855330E-02,  9.770773116828241E+00,  2.629330700833586E-04,
2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000, -8.082220046797154E+00, -5.517143745969107E+00,  4.175816177315323E-01,  2.843407618124600E-03, -4.621127031412652E-03, -3.269160713062329E-05,  5.656928728963159E-02,  9.794668468406835E+00,  2.553148830038573E-04,
2456383.500000000, A.D. 2013-Apr-01 00:00:00.0000, -7.816191500215157E+00, -5.925815175704753E+00,  4.140999355053681E-01,  3.066785940413042E-03, -4.459333046077673E-03, -4.432800511988925E-05,  5.670006510254578E-02,  9.817311944785800E+00,  2.481576451042408E-04,
2456474.500000000, A.D. 2013-Jul-01 00:00:00.0000, -7.527060424833216E+00, -6.323757282766323E+00,  4.095141037369543E-01,  3.285188688069151E-03, -4.284541711025272E-03, -5.654620577517015E-05,  5.682776838819122E-02,  9.839423083270177E+00,  2.381675833762900E-04,
2456566.500000000, A.D. 2013-Oct-01 00:00:00.0000, -7.215062095089178E+00, -6.709524902701272E+00,  4.038068253876352E-01,  3.496234002419130E-03, -4.099211560593222E-03, -6.799047547174100E-05,  5.695197171370922E-02,  9.860928222443908E+00,  2.282504802788554E-04,
2456658.500000000, A.D. 2014-Jan-01 00:00:00.0000, -6.884205709316057E+00, -7.077756034902295E+00,  3.970425597658327E-01,  3.695633539765336E-03, -3.904735130893122E-03, -7.889244768527758E-05,  5.707093614633036E-02,  9.881526275431396E+00,  2.189881809439132E-04,
2456748.500000000, A.D. 2014-Apr-01 00:00:00.0000, -6.543228183132617E+00, -7.420201771305604E+00,  3.894259549943735E-01,  3.879509365146515E-03, -3.704267885671330E-03, -9.003971668870324E-05,  5.718197227707966E-02,  9.900751585503549E+00,  2.087554961244114E-04,
2456839.500000000, A.D. 2014-Jul-01 00:00:00.0000, -6.182027133452386E+00, -7.747815823999981E+00,  3.807489034684390E-01,  4.056765626439975E-03, -3.493876530290238E-03, -1.010166606312812E-04,  5.728868173074946E-02,  9.919227754662074E+00,  1.968313216813596E-04,
2456931.500000000, A.D. 2014-Oct-01 00:00:00.0000, -5.801077824579681E+00, -8.059244729988016E+00,  3.710036632010512E-01,  4.223935473293437E-03, -3.274725405085594E-03, -1.110678963879161E-04,  5.739062943788489E-02,  9.936879452966023E+00,  1.858962332023239E-04,
2457023.500000000, A.D. 2015-Jan-01 00:00:00.0000, -5.405313185445199E+00, -8.350093624330221E+00,  3.603093935541996E-01,  4.378243637408554E-03, -3.047908073216860E-03, -1.209045959086552E-04,  5.748637068856335E-02,  9.953456536646518E+00,  1.749117645008074E-04,
2457113.500000000, A.D. 2015-Apr-01 00:00:00.0000, -5.004850888934037E+00, -8.614099734544499E+00,  3.489618421878422E-01,  4.518322166098970E-03, -2.818008528874100E-03, -1.310710574548761E-04,  5.757384219642469E-02,  9.968601758744631E+00,  1.620426868736891E-04,
2457204.500000000, A.D. 2015-Jul-01 00:00:00.0000, -4.587631728775030E+00, -8.859845837602874E+00,  3.366315806161420E-01,  4.649608763834806E-03, -2.581212004721628E-03, -1.403273801491928E-04,  5.765591906802974E-02,  9.982812928529738E+00,  1.493776481175398E-04,
2457296.500000000, A.D. 2015-Oct-01 00:00:00.0000, -4.154344992088366E+00, -9.086101117916591E+00,  3.233212890097722E-01,  4.768741790830386E-03, -2.336881261291538E-03, -1.488856793176005E-04,  5.773217845127381E-02,  9.996016831429497E+00,  1.374550460227769E-04,
2457388.500000000, A.D. 2016-Jan-01 00:00:00.0000, -3.710637850378867E+00, -9.289569433157130E+00,  3.091990731378936E-01,  4.874750391005278E-03, -2.086615906689840E-03, -1.574898601194673E-04,  5.780152410915646E-02,  1.000802365989114E+01,  1.245634859688203E-04,
2457479.500000000, A.D. 2016-Apr-01 00:00:00.0000, -3.262627804289646E+00, -9.467996648201423E+00,  2.944715420174122E-01,  4.968657131368570E-03, -1.833956031508480E-03, -1.661559767871338E-04,  5.786320410384599E-02,  1.001870321991501E+01,  1.102021311092780E-04,
2457570.500000000, A.D. 2016-Jul-01 00:00:00.0000, -2.806674978009700E+00, -9.623354479155287E+00,  2.790276052023099E-01,  5.050775716704672E-03, -1.579177147283705E-03, -1.736408950442949E-04,  5.791789081553736E-02,  1.002817193052297E+01,  9.699126158860898E-05,
2457662.500000000, A.D. 2016-Oct-01 00:00:00.0000, -2.338788346890779E+00, -9.756645917855328E+00,  2.627231624856452E-01,  5.119512262710557E-03, -1.318601050836836E-03, -1.804980363378407E-04,  5.796592117070788E-02,  1.003648812872618E+01,  8.411776234652816E-05,
2457754.500000000, A.D. 2017-Jan-01 00:00:00.0000, -1.865110336340189E+00, -9.865767926408326E+00,  2.457673802568250E-01,  5.175097704745914E-03, -1.054146857424189E-03, -1.874911022818867E-04,  5.800656865091013E-02,  1.004352602175494E+01,  6.987195895727795E-05,
2457844.500000000, A.D. 2017-Apr-01 00:00:00.0000, -1.397265846418547E+00, -9.948925301628401E+00,  2.285941805683210E-01,  5.218814775224704E-03, -7.930612502615396E-04, -1.942326706544777E-04,  5.803913799647491E-02,  1.004916522912920E+01,  5.509263938356390E-05,
2457935.500000000, A.D. 2017-Jul-01 00:00:00.0000, -9.208862474199668E-01, -1.000911611300115E+01,  2.106813457815529E-01,  5.249887449085337E-03, -5.293983379053141E-04, -1.995781313398641E-04,  5.806473688266627E-02,  1.005359753887567E+01,  4.199619995000279E-05,
2458027.500000000, A.D. 2017-Oct-01 00:00:00.0000, -4.370274399907341E-01, -1.004543186976641E+01,  1.920537701603739E-01,  5.266940697701194E-03, -2.609964120491110E-04, -2.047812646330282E-04,  5.808304692774801E-02,  1.005676782490559E+01,  2.791106016858995E-05,
2458119.500000000, A.D. 2018-Jan-01 00:00:00.0000,  4.789734270644876E-02, -1.005701578869786E+01,  1.729539827294794E-01,  5.271615539820981E-03,  8.862372960977510E-06, -2.100595394827878E-04,  5.809372625716605E-02,  1.005861689347489E+01,  1.262964070657746E-05,
2458209.500000000, A.D. 2018-Apr-01 00:00:00.0000,  5.221576715627559E-01, -1.004440398805452E+01,  1.538595806739961E-01,  5.265293516681796E-03,  2.720027201648254E-04, -2.145028334641889E-04,  5.809676909700632E-02,  1.005914374486131E+01, -1.570225143512911E-06,
2458300.500000000, A.D. 2018-Jul-01 00:00:00.0000,  1.000412437514227E+00, -1.000760057630684E+01,  1.341832762151862E-01,  5.244581744995860E-03,  5.363392694026721E-04, -2.177510806546280E-04,  5.809232685739593E-02,  1.005837459491572E+01, -1.490727217434044E-05,
2458392.500000000, A.D. 2018-Oct-01 00:00:00.0000,  1.481453073584735E+00, -9.945894698670132E+00,  1.139617635078614E-01,  5.210183732162623E-03,  8.038724005252498E-04, -2.212059420735557E-04,  5.808015609125327E-02,  1.005626729208259E+01, -3.001079360057782E-05,
2458484.500000000, A.D. 2019-Jan-01 00:00:00.0000,  1.958822846904468E+00, -9.859694809731153E+00,  9.346112770484789E-02,  5.164140821910049E-03,  1.070076261350459E-03, -2.244506026348220E-04,  5.806027885869651E-02,  1.005282565595297E+01, -4.535697280599738E-05,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000,  2.421120098291071E+00, -9.751843544923972E+00,  7.318431241753284E-02,  5.107508054384024E-03,  1.326797274066006E-03, -2.264024006649215E-04,  5.803336435387063E-02,  1.004816555390128E+01, -5.865728731590406E-05,
2458665.500000000, A.D. 2019-Jul-01 00:00:00.0000,  2.882704566274642E+00, -9.619356121085557E+00,  5.250413749893097E-02,  5.035606315953532E-03,  1.583776961263366E-03, -2.276840944163152E-04,  5.799861504613593E-02,  1.004214889777787E+01, -7.276367341691307E-05,
2458757.500000000, A.D. 2019-Oct-01 00:00:00.0000,  3.342236556196258E+00, -9.461740767337190E+00,  3.146832338082999E-02,  4.951040276612085E-03,  1.841625726185981E-03, -2.291982438531396E-04,  5.795584408310870E-02,  1.003474333509540E+01, -8.815869652588308E-05,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000,  3.793446245678627E+00, -9.280656578178666E+00,  1.035619944128105E-02,  4.855156276751258E-03,  2.095215291687027E-03, -2.300751234587805E-04,  5.790541942900420E-02,  1.002601257688275E+01, -1.026910673850156E-04,
2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000,  4.230438984225152E+00, -9.078824437357428E+00, -1.055175860037394E-02,  4.747933653496459E-03,  2.340305166024995E-03, -2.296461989681369E-04,  5.784803056593443E-02,  1.001607600326694E+01, -1.157092795903866E-04,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  4.657078359937360E+00, -8.854817142110205E+00, -3.143605179948241E-02,  4.626980715032193E-03,  2.581229189014656E-03, -2.288408412742600E-04,  5.778323215105989E-02,  1.000485650552562E+01, -1.300275378781953E-04,
2459123.500000000, A.D. 2020-Oct-01 00:00:00.0000,  5.076783991664113E+00, -8.606290513030777E+00, -5.247030856936492E-02,  4.493888584754176E-03,  2.820414436925105E-03, -2.281426019335187E-04,  5.771032627950280E-02,  9.992233245175070E+00, -1.447958264884211E-04,
