4.28414 44.83376 4.14028 1.48174 0.7215 0.413 0.0730029
4.33585 46.68933 4.02332 1.43529 0.6988 0.4 0.07070164
4.38818 48.82134 3.91224 1.39028 0.67677 0.38739 0.068472874
4.44115 51.24821 3.80723 1.34667 0.65541 0.37516 0.066309346
4.49475 53.98879 3.70855 1.30445 0.63469 0.36329 0.064205967
4.549 57.06327 3.61649 1.26358 0.6146 0.35179 0.062173137
4.6039 60.49199 3.5314 1.22405 0.59512 0.34063 0.060195371
4.65947 64.29608 3.4537 1.18583 0.57624 0.32981 0.05827581
4.71571 68.49745 3.38383 1.14892 0.55793 0.31931 0.05640937
4.77263 73.11854 3.32234 1.11331 0.54019 0.30914 0.054603306
4.83023 78.18176 3.26982 1.07899 0.52301 0.29928 0.052846253
4.88853 83.71075 3.22695 1.04596 0.50636 0.28972 0.051140381
4.94753 89.72871 3.1945 1.01424 0.49023 0.28046 0.04948883
5.00725 96.25948 3.1733 0.98384 0.47462 0.27148 0.047877113
5.06768 103.32692 3.1643 0.95477 0.45951 0.26277 0.046304279
5.12885 110.95505 3.16854 0.92708 0.4449 0.25434 0.044777587
5.19075 119.16726 3.18716 0.90079 0.43076 0.24617 0.043291978
5.2534 127.98782 3.2214 0.87597 0.41711 0.23826 0.041841245
5.31681 137.43942 3.27264 0.85268 0.40393 0.2306 0.040424481
5.38098 147.54527 3.34236 0.83099 0.39122 0.22318 0.039034589
5.44593 158.32773 3.43217 0.81098 0.37897 0.216 0.037674823
5.51166 169.80856 3.54383 0.79278 0.3672 0.20905 0.036332066
5.57818 182.00772 3.67918 0.77649 0.35589 0.20233 0.035012821
5.64551 194.94658 3.84027 0.76226 0.34505 0.19583 0.033707357
5.71365 208.6429 4.02923 0.75026 0.3347 0.18954 0.032403289
5.78261 223.11446 4.24837 0.74066 0.32484 0.18348 0.031115693
5.85241 238.37764 4.50013 0.73367 0.31548 0.17762 0.029821969
5.92305 254.44771 4.78711 0.72952 0.30666 0.17198 0.028526213
5.99453 271.33655 5.11202 0.72848 0.29839 0.16655 0.027221403
6.06689 289.05759 5.47778 0.73083 0.29069 0.16133 0.025905497
6.14011 307.6188 5.88739 0.7369 0.28361 0.15632 0.024569551
6.21422 327.02869 6.34404 0.74704 0.27718 0.15152 0.023212227
6.28922 347.293 6.85104 0.76164 0.27146 0.14694 0.021832879
6.36514 368.41547 7.41186 0.78113 0.26649 0.14259 0.020438439
6.44196 390.39639 8.03003 0.80598 0.26234 0.13846 0.019019792
6.51971 413.23541 8.70926 0.8367 0.25908 0.13458 0.017594935
6.5984 436.92938 9.45337 0.87384 0.25679 0.13094 0.016160933
6.67804 461.47232 10.2663 0.918 0.25557 0.12757 0.01473643
6.75864 486.85495 11.152 0.96983 0.25552 0.12449 0.013337419
6.84022 513.06781 12.1146 1.03002 0.25675 0.1217 0.011972137
6.92278 540.09601 13.15823 1.09932 0.2594 0.11924 0.010663557
7.00634 567.92444 14.28711 1.17852 0.26361 0.11714 0.009429661
7.0909 596.53351 15.50547 1.26846 0.26953 0.11541 0.008279448
7.17649 625.90332 16.81763 1.37006 0.27736 0.11411 0.007230487
7.2631 656.00714 18.22773 1.48426 0.28727 0.11326 0.006287443
7.35077 686.82202 19.74019 1.61207 0.29948 0.11292 0.005457058
7.43949 718.31628 21.35907 1.75455 0.31422 0.11314 0.004738205
7.52928 750.46014 23.08864 1.91282 0.33174 0.11398 0.004126755
7.62016 783.21838 24.93288 2.08803 0.35231 0.11549 0.00361344
7.71213 816.55652 26.89585 2.2814 0.37624 0.11777 0.003192501
7.80521 850.43372 28.98129 2.49419 0.40382 0.12087 0.002851227
7.89942 884.81219 31.19304 2.72771 0.43542 0.12491 0.002582408
7.99476 919.6474 33.53453 2.98332 0.47138 0.12996 0.002374942
8.09126 954.8952 36.00909 3.2624 0.5121 0.13615 0.002222579
8.18892 990.5108 38.61997 3.56638 0.558 0.1436 0.002118669
8.28776 1026.44482 41.36995 3.89675 0.60952 0.15242 0.002056965
8.38778 1062.64685 44.26159 4.25496 0.66712 0.16276 0.002034527
8.48902 1099.06921 47.29741 4.64256 0.7313 0.17478 0.002049339
8.59148 1135.65771 50.47926 5.06107 0.80256 0.18864 0.00210023
8.69518 1172.36023 53.80895 5.51203 0.88147 0.20451 0.002186751
8.80013 1209.12231 57.28778 5.99701 0.96859 0.2226 0.002311034
8.90634 1245.89038 60.91681 6.51755 1.0645 0.2431 0.00247478
9.01384 1282.60754 64.69645 7.07518 1.16983 0.26623 0.002681227
9.12263 1319.2218 68.62729 7.67149 1.28522 0.29224 0.002935354
9.23274 1355.67395 72.70875 8.30792 1.41132 0.32136 0.003241823
9.34418 1391.90955 76.94038 8.98598 1.54882 0.35386 0.003607258
9.45696 1427.8739 81.32109 9.70712 1.69842 0.39003 0.004039681
9.5711 1463.51245 85.84948 10.47274 1.86083 0.43014 0.004546869
9.68662 1498.76831 90.52332 11.28414 2.03677 0.47451 0.005139373
9.80354 1533.58911 95.34043 12.14267 2.22699 0.52347 0.00582879
9.92186 1567.92212 100.29787 13.04948 2.43224 0.57734 0.006627125
10.04162 1601.71411 105.39233 14.00573 2.65326 0.63648 0.007549257
10.16281 1634.91321 110.61971 15.0124 2.89082 0.70124 0.008610387
10.28548 1667.47302 115.97627 16.07053 3.14569 0.77202 0.009829334
10.40962 1699.3429 121.45712 17.18093 3.4186 0.84918 0.011224542
10.53526 1730.47485 127.05664 18.34424 3.7103 0.93313 0.012818227
10.66242 1760.82581 132.76978 19.56117 4.02154 1.02428 0.014634162
10.79111 1790.35303 138.59052 20.8322 4.35304 1.12304 0.016698054
10.92135 1819.01257 144.51195 22.15759 4.70549 1.22982 0.019037652
11.05317 1846.7677 150.52797 23.53767 5.07959 1.34508 0.021685639
11.18658 1873.57959 156.63089 24.97245 5.47598 1.46922 0.024673679
11.3216 1899.41235 162.81308 26.46177 5.89528 1.60268 0.028038435
11.45825 1924.23364 169.06693 28.0055 6.33809 1.7459 0.031819244
11.59655 1948.01282 175.38435 29.6032 6.80497 1.89932 0.03605857
11.73651 1970.72131 181.75641 31.25428 7.29639 2.06336 0.040801467
11.87817 1992.33386 188.17491 32.95806 7.81285 2.23844 0.046095206
12.02153 2012.82593 194.63045 34.71363 8.35474 2.42498 0.051991887
12.16663 2032.17615 201.11398 36.51992 8.92242 2.6234 0.058547414
12.31348 2050.36572 207.61617 38.37569 9.51618 2.83407 0.065817832
12.4621 2067.37939 214.12769 40.27965 10.13629 3.05739 0.073865665
12.61251 2083.20215 220.63844 42.23008 10.78285 3.29371 0.082756002
12.76474 2097.82349 227.13901 44.22535 11.45602 3.54338 0.092556248
12.91881 2111.23242 233.61934 46.26353 12.1558 3.80672 0.103338316
13.07473 2123.4248 240.07002 48.34264 12.88218 4.08403 0.115176164
13.23254 2134.39478 246.48108 50.46046 13.63502 4.37558 0.12814787
13.39225 2144.14136 252.84258 52.61458 14.41413 4.68161 0.142333582
13.55389 2152.66357 259.14474 54.8026 15.21922 5.00235 0.157819577
13.71748 2159.96436 265.37833 57.02189 16.04996 5.33796 0.174688894
13.88305 2166.04907 271.53375 59.26977 16.90594 5.6886 0.193031334
14.05061 2170.92383 277.60095 61.54307 17.78655 6.05435 0.212937225
14.2202 2174.59717 283.57181 63.83922 18.69132 6.43534 0.234503554
14.39184 2177.08008 289.43646 66.15482 19.61945 6.83154 0.257820921
14.56554 2178.38477 295.18661 68.48682 20.57025 7.24296 0.282985857
14.74134 2178.52588 300.81363 70.83191 21.54284 7.66955 0.310097954
14.91926 2177.51953 306.30936 73.1868 22.53635 8.11121 0.339252729
15.09933 2175.3833 311.66574 75.54802 23.54973 8.56779 0.370549691
15.28158 2172.13647 316.87524 77.91222 24.58196 9.03912 0.404087889
15.46602 2167.7998 321.93063 80.27582 25.63187 9.52495 0.439963555
15.65269 2162.39453 326.82483 82.63525 26.69824 10.02499 0.478271982
15.84161 2155.94458 331.55139 84.98701 27.77983 10.53893 0.519109524
16.03283 2148.47461 336.10434 87.32771 28.87531 11.06642 0.56257365
16.22634 2140.01001 340.47748 89.65346 29.98322 11.60698 0.608746301
16.42218 2130.57715 344.66556 91.96085 31.1021 12.16016 0.65771865
16.62039 2120.20386 348.66382 94.24642 32.23051 12.72547 0.709575139
16.82099 2108.91748 352.46738 96.5066 33.36688 13.30234 0.764393495
17.02402 2096.7478 356.0723 98.73801 34.5096 13.89017 0.822249659
17.22949 2083.72388 359.47482 100.93721 35.65707 14.48832 0.883211385
17.43745 2069.87573 362.67203 103.10095 36.80765 15.09613 0.947346239
17.64791 2055.2356 365.66037 105.22578 37.95952 15.71282 1.01470702
17.86091 2039.83203 368.43802 107.30872 39.11113 16.33768 1.085343555
18.0765 2023.69751 371.00302 109.34683 40.26077 16.96996 1.159309139
18.29466 2006.86462 373.3533 111.3367 41.40652 17.60872 1.236623395
18.51549 1989.36206 375.48834 113.27592 42.54692 18.25324 1.317325856
18.73896 1971.22449 377.40704 115.16142 43.68 18.90254 1.401427858
18.96513 1952.4823 379.10928 116.99075 44.80413 19.55577 1.488945544
19.19403 1933.16785 380.59506 118.76131 45.91758 20.21198 1.579872801
19.4257 1913.31201 381.86487 120.4708 47.01863 20.87023 1.674203396
19.66016 1892.94641 382.91968 122.11691 48.10566 21.52957 1.771914576
19.89745 1872.10242 383.7605 123.69765 49.17695 22.18902 1.87298185
20.13762 1850.81042 384.38925 125.21111 50.23098 22.84763 1.977364683
20.38066 1829.10266 384.80759 126.6553 51.26603 23.50432 2.084996453
20.62665 1807.00745 385.01782 128.02879 52.28065 24.15819 2.195837473
20.87562 1784.55383 385.02258 129.33005 53.27338 24.80824 2.309808507
21.12757 1761.77478 384.82477 130.55765 54.2426 25.4534 2.426819347
21.38258 1738.69434 384.42743 131.71063 55.18716 26.0928 2.546787249
21.64066 1715.34375 383.83417 132.7878 56.10551 26.72537 2.669600729
21.90186 1691.75049 383.04843 133.78833 56.99645 27.35018 2.795147776
22.1662 1667.94031 382.0744 134.71156 57.8588 27.96628 2.923297932
22.43374 1643.94031 380.91592 135.55688 58.69133 28.57273 3.053925541
22.70451 1619.77698 379.57773 136.32407 59.49302 29.16863 3.186881806
22.97854 1595.47437 378.0639 137.0127 60.26283 29.75309 3.322017542
23.2559 1571.05566 376.37949 137.62274 60.99985 30.32526 3.459171917
23.53658 1546.54907 374.5293 138.15424 61.70312 30.88423 3.59815613
23.82066 1521.97229 372.51822 138.60738 62.37192 31.42926 3.7388101
24.10818 1497.34912 370.35144 138.98254 63.00557 31.95959 3.880948565
24.39914 1472.70435 368.03439 139.28014 63.60328 32.47439 4.02436311
24.69364 1448.05298 365.57193 139.5007 64.16463 32.97306 4.168880364
24.99169 1423.41992 362.97003 139.64508 64.68906 33.45485 4.314268515
25.29333 1398.82251 360.23398 139.71402 65.17615 33.91916 4.460335709
25.59861 1374.27856 357.36905 139.70845 65.62555 34.36538 4.606861233
25.90757 1349.80701 354.38116 139.62946 66.03704 34.79297 4.753624477
26.22028 1325.42371 351.27573 139.47821 66.41042 35.20145 4.900424424
26.53674 1301.14709 348.05859 139.25598 66.74554 35.59027 5.046999409
26.85703 1276.99023 344.73514 138.96407 67.04238 35.95907 5.193156778
27.1812 1252.96765 341.31088 138.60388 67.30096 36.30746 5.338668533
27.50925 1229.09705 337.7919 138.17705 67.52137 36.6351 5.483309998
27.84129 1205.3866 334.18295 137.685 67.70376 36.94168 5.626850362
28.17733 1181.85266 330.4903 137.12946 67.8484 37.22696 5.769061945
28.51742 1158.50562 326.71912 136.51219 67.95552 37.49073 5.909737529
28.86161 1135.35779 322.87466 135.83493 68.0255 37.73283 6.048653671
29.20996 1112.4187 318.96237 135.09946 68.05875 37.95312 6.185582452
29.56252 1089.69885 314.98758 134.30769 68.05573 38.15154 6.320326445
29.91932 1067.20715 310.95532 133.46155 68.01693 38.32805 6.452685727
30.28046 1044.95154 306.87067 132.56288 67.94292 38.48265 6.582456788
30.64591 1022.94232 302.73874 131.61375 67.83433 38.61538 6.709438108
31.0158 1001.18494 298.56433 130.61617 67.69182 38.72632 6.833439596
31.39017 979.68634 294.35211 129.57204 67.51605 38.8156 6.954300512
31.76902 958.45428 290.10696 128.48351 67.30782 38.88334 7.071801449
32.15248 937.49213 285.83298 127.35242 67.06784 38.92977 7.185826481
32.54055 916.80792 281.5351 126.18108 66.79694 38.95509 7.29619295
32.9333 896.4046 277.21744 124.97134 66.49596 38.95958 7.402769465
33.33079 876.28693 272.88409 123.72529 66.16576 38.94348 7.505381227
33.73308 856.45874 268.53915 122.44495 65.80724 38.90714 7.603920027
34.14023 836.9231 264.18655 121.13232 65.42128 38.85089 7.698264905
34.55229 817.68286 259.83017 119.78938 65.00884 38.7751 7.788293652
34.96934 798.73956 255.47322 118.41808 64.57082 38.68017 7.873926747
35.39139 780.09778 251.11995 117.02054 64.10826 38.5665 7.955028211
35.81855 761.75708 246.77325 115.59858 63.62207 38.43454 8.031549408
36.25089 743.71802 242.43616 114.15395 63.11321 38.28473 8.103411924
36.6884 725.98486 238.11261 112.68887 62.58279 38.11758 8.170534902
37.13124 708.55377 233.80455 111.20478 62.03162 37.93351 8.2328765
37.5794 691.42773 229.51566 109.70378 61.4608 37.7331 8.290417075
38.03297 674.60657 225.2484 108.18755 60.87133 37.51683 8.343086555
38.49202 658.08923 221.00529 106.65778 60.26417 37.28523 8.390874701
38.9566 641.87506 216.78885 105.1162 59.64031 37.03884 8.433766782
39.42679 625.96338 212.60149 103.5644 59.00075 36.77822 8.471761224
39.90266 610.35278 208.44527 102.00402 58.34641 36.5039 8.504863009
40.38429 589.37946 202.3779 99.48084 57.12944 35.87183 8.45188553
40.87172 567.65839 195.96413 96.75509 55.78173 35.15043 8.373947352
41.365 546.65936 189.71071 94.07639 54.44662 34.42958 8.292003946
41.86429 526.35938 183.61519 91.44508 53.12481 33.70993 8.206235884
42.36958 506.74243 177.67653 88.86202 51.81736 32.99233 8.116856579
42.88096 487.78873 171.89272 86.32769 50.525 32.27747 8.024083505
43.39852 469.47928 166.26154 83.8423 49.24846 31.56597 7.928068503
43.92232 451.79611 160.78105 81.40625 47.98844 30.85852 7.829055039
44.45245 434.72098 155.44891 79.01971 46.74553 30.15571 7.727244963
44.98898 418.23615 150.26297 76.68282 45.52033 29.45811 7.622819464
45.532 402.32394 145.2206 74.39553 44.31331 28.76623 7.51596846
46.08153 386.96912 140.32014 72.15815 43.12507 28.08067 7.406915531
46.63774 372.15225 135.55818 69.97015 41.95584 27.40181 7.295849273
47.20065 357.85922 130.93285 67.83168 40.80613 26.73017 7.182966152
47.77031 344.07376 126.44169 65.74256 39.67629 26.06616 7.068433385
48.34691 330.77853 122.08139 63.70218 38.56642 25.41008 6.952439043
48.93044 317.96002 117.85004 61.71056 37.47692 24.76237 6.835166519
49.52102 305.60272 113.74487 59.7672 36.40796 24.12336 6.716809522
50.11871 293.69202 109.76318 57.87168 35.35967 23.49331 6.597510134
