fileName,SPCBRRA,SPCBRDEC,TARGET,TRGFOVN,TRGFOV00
20150530_029526_lor_0295263117_0x633_sci.fit,270.585941,-14.578622,PLUTO,6.000000,PLUTO;X=204;Y=84
20150530_029526_lor_0295264182_0x633_sci.fit,270.661341,-14.544676,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264192_0x633_sci.fit,270.661702,-14.545337,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264202_0x633_sci.fit,270.661703,-14.545113,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264212_0x633_sci.fit,270.660923,-14.544492,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264222_0x633_sci.fit,270.660886,-14.544519,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264232_0x633_sci.fit,270.660763,-14.544405,PLUTO,6.000000,PLUTO;X=117;Y=203
20150530_029526_lor_0295264362_0x633_sci.fit,270.682905,-14.669202,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264372_0x633_sci.fit,270.682541,-14.669041,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264382_0x633_sci.fit,270.683011,-14.669610,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264392_0x633_sci.fit,270.682634,-14.669949,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264402_0x633_sci.fit,270.683478,-14.669325,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264412_0x633_sci.fit,270.683579,-14.669333,PLUTO,6.000000,PLUTO;X=118;Y=80
20150530_029526_lor_0295264542_0x633_sci.fit,270.630993,-14.690192,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264552_0x633_sci.fit,270.632189,-14.690031,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264562_0x633_sci.fit,270.632648,-14.690870,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264572_0x633_sci.fit,270.632498,-14.690516,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264582_0x633_sci.fit,270.632202,-14.690868,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264592_0x633_sci.fit,270.632359,-14.689924,PLUTO,6.000000,PLUTO;X=171;Y=81
20150530_029526_lor_0295264722_0x633_sci.fit,270.593276,-14.550725,PLUTO,6.000000,PLUTO;X=170;Y=204
20150530_029526_lor_0295264732_0x633_sci.fit,270.592850,-14.550794,PLUTO,6.000000,PLUTO;X=170;Y=204
20150530_029526_lor_0295264742_0x633_sci.fit,270.593274,-14.550162,PLUTO,6.000000,PLUTO;X=170;Y=204
20150530_029526_lor_0295264752_0x633_sci.fit,270.593552,-14.551149,PLUTO,6.000000,PLUTO;X=170;Y=204
20150530_029526_lor_0295264762_0x633_sci.fit,270.593522,-14.550977,PLUTO,6.000000,PLUTO;X=170;Y=204
20150530_029526_lor_0295264772_0x633_sci.fit,270.593458,-14.551572,PLUTO,6.000000,PLUTO;X=170;Y=204
20150605_029578_lor_0295787767_0x633_sci.fit,270.638437,-14.551058,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787777_0x633_sci.fit,270.638519,-14.551492,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787787_0x633_sci.fit,270.638851,-14.551864,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787797_0x633_sci.fit,270.638391,-14.551375,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787807_0x633_sci.fit,270.639158,-14.552134,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787817_0x633_sci.fit,270.638671,-14.552165,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787827_0x633_sci.fit,270.637965,-14.551916,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787837_0x633_sci.fit,270.637997,-14.551780,PLUTO,6.000000,PLUTO;X=116;Y=201
20150605_029578_lor_0295787980_0x633_sci.fit,270.697030,-14.663510,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295787990_0x633_sci.fit,270.697446,-14.663353,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788000_0x633_sci.fit,270.696433,-14.663878,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788010_0x633_sci.fit,270.696444,-14.664377,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788020_0x633_sci.fit,270.696483,-14.663310,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788030_0x633_sci.fit,270.696680,-14.663261,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788040_0x633_sci.fit,270.697155,-14.663499,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788050_0x633_sci.fit,270.697120,-14.664086,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788060_0x633_sci.fit,270.696661,-14.664095,PLUTO,6.000000,PLUTO;X=117;Y=78
20150605_029578_lor_0295788193_0x633_sci.fit,270.641047,-14.712693,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788203_0x633_sci.fit,270.640779,-14.713310,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788213_0x633_sci.fit,270.641129,-14.713449,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788223_0x633_sci.fit,270.641061,-14.712739,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788233_0x633_sci.fit,270.641422,-14.712809,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788243_0x633_sci.fit,270.641800,-14.712587,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788253_0x633_sci.fit,270.642019,-14.712973,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788263_0x633_sci.fit,270.641721,-14.713246,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788273_0x633_sci.fit,270.641641,-14.712958,PLUTO,6.000000,PLUTO;X=170;Y=78
20150605_029578_lor_0295788406_0x633_sci.fit,270.599345,-14.558821,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788416_0x633_sci.fit,270.599611,-14.559064,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788426_0x633_sci.fit,270.599982,-14.558974,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788436_0x633_sci.fit,270.600050,-14.559429,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788446_0x633_sci.fit,270.600125,-14.558635,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788456_0x633_sci.fit,270.600402,-14.558074,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788466_0x633_sci.fit,270.600105,-14.558057,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788476_0x633_sci.fit,270.599673,-14.558646,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295788486_0x633_sci.fit,270.600472,-14.559635,PLUTO,6.000000,PLUTO;X=169;Y=201
20150605_029578_lor_0295789551_0x633_sci.fit,270.659277,-14.536711,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789561_0x633_sci.fit,270.659099,-14.536864,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789571_0x633_sci.fit,270.658226,-14.537508,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789581_0x633_sci.fit,270.658550,-14.537207,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789591_0x633_sci.fit,270.658558,-14.537115,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789601_0x633_sci.fit,270.658365,-14.536512,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789611_0x633_sci.fit,270.658465,-14.536216,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789621_0x633_sci.fit,270.658499,-14.537318,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789631_0x633_sci.fit,270.658949,-14.537295,PLUTO,6.000000,PLUTO;X=201;Y=138
20150605_029578_lor_0295789764_0x633_sci.fit,270.704439,-14.670542,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789774_0x633_sci.fit,270.704039,-14.670488,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789784_0x633_sci.fit,270.703663,-14.671019,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789794_0x633_sci.fit,270.704829,-14.670364,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789804_0x633_sci.fit,270.704929,-14.670069,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789814_0x633_sci.fit,270.704280,-14.670658,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789824_0x633_sci.fit,270.703774,-14.670950,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789834_0x633_sci.fit,270.704415,-14.671616,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789844_0x633_sci.fit,270.704009,-14.671118,PLUTO,6.000000,PLUTO;X=78;Y=137
20150605_029578_lor_0295789977_0x633_sci.fit,270.654812,-14.690071,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029578_lor_0295789987_0x633_sci.fit,270.655265,-14.690026,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029578_lor_0295789997_0x633_sci.fit,270.654598,-14.690458,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790007_0x633_sci.fit,270.655069,-14.690136,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790017_0x633_sci.fit,270.654733,-14.690616,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790027_0x633_sci.fit,270.655234,-14.690089,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790037_0x633_sci.fit,270.654544,-14.689803,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790047_0x633_sci.fit,270.655012,-14.689708,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790057_0x633_sci.fit,270.655690,-14.689343,PLUTO,6.000000,PLUTO;X=78;Y=84
20150605_029579_lor_0295790190_0x633_sci.fit,270.583478,-14.584446,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790200_0x633_sci.fit,270.583564,-14.584590,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790210_0x633_sci.fit,270.583242,-14.584659,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790220_0x633_sci.fit,270.583804,-14.583903,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790230_0x633_sci.fit,270.583800,-14.584247,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790240_0x633_sci.fit,270.583671,-14.584702,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790250_0x633_sci.fit,270.583159,-14.584919,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790260_0x633_sci.fit,270.583326,-14.585035,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029579_lor_0295790270_0x633_sci.fit,270.583705,-14.585208,PLUTO,6.000000,PLUTO;X=201;Y=85
20150605_029583_lor_0295838827_0x633_sci.fit,270.653191,-14.557806,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838837_0x633_sci.fit,270.653374,-14.557773,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838847_0x633_sci.fit,270.653342,-14.557020,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838857_0x633_sci.fit,270.653115,-14.558117,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838867_0x633_sci.fit,270.652527,-14.557658,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838877_0x633_sci.fit,270.652829,-14.557074,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838887_0x633_sci.fit,270.652423,-14.557828,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838897_0x633_sci.fit,270.653566,-14.557633,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295838907_0x633_sci.fit,270.653842,-14.556965,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029583_lor_0295839040_0x633_sci.fit,270.690605,-14.668328,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839050_0x633_sci.fit,270.690361,-14.668742,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839060_0x633_sci.fit,270.689597,-14.668161,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839070_0x633_sci.fit,270.690147,-14.668163,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839080_0x633_sci.fit,270.689471,-14.668476,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839090_0x633_sci.fit,270.689571,-14.667944,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839100_0x633_sci.fit,270.690321,-14.668095,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839110_0x633_sci.fit,270.689614,-14.668514,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839120_0x633_sci.fit,270.690078,-14.668126,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029583_lor_0295839253_0x633_sci.fit,270.640593,-14.710163,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839263_0x633_sci.fit,270.640790,-14.710388,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839273_0x633_sci.fit,270.640830,-14.710543,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839283_0x633_sci.fit,270.640271,-14.710492,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839293_0x633_sci.fit,270.639778,-14.711253,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839303_0x633_sci.fit,270.639262,-14.710407,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839313_0x633_sci.fit,270.640412,-14.710359,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839323_0x633_sci.fit,270.640380,-14.709553,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839333_0x633_sci.fit,270.640674,-14.709892,PLUTO,6.000000,PLUTO;X=79;Y=84
20150605_029583_lor_0295839466_0x633_sci.fit,270.597608,-14.573903,PLUTO,6.000000,PLUTO;X=203;Y=85
20150605_029583_lor_0295839476_0x633_sci.fit,270.597946,-14.574115,PLUTO,6.000000,PLUTO;X=203;Y=85
20150605_029583_lor_0295839486_0x633_sci.fit,270.597356,-14.573993,PLUTO,6.000000,PLUTO;X=203;Y=85
20150605_029583_lor_0295839496_0x633_sci.fit,270.597034,-14.573091,PLUTO,6.000000,PLUTO;X=203;Y=85
20150605_029583_lor_0295839506_0x633_sci.fit,270.597516,-14.573474,PLUTO,6.000000,PLUTO;X=203;Y=86
20150605_029583_lor_0295839516_0x633_sci.fit,270.596995,-14.573043,PLUTO,6.000000,PLUTO;X=203;Y=86
20150605_029583_lor_0295839526_0x633_sci.fit,270.597583,-14.573405,PLUTO,6.000000,PLUTO;X=203;Y=86
20150605_029583_lor_0295839536_0x633_sci.fit,270.597877,-14.572973,PLUTO,6.000000,PLUTO;X=203;Y=86
20150605_029583_lor_0295839546_0x633_sci.fit,270.597317,-14.573648,PLUTO,6.000000,PLUTO;X=203;Y=86
20150605_029584_lor_0295840611_0x633_sci.fit,270.661061,-14.534676,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840621_0x633_sci.fit,270.661681,-14.534332,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840631_0x633_sci.fit,270.662042,-14.535077,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840641_0x633_sci.fit,270.661955,-14.535057,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840651_0x633_sci.fit,270.662184,-14.534516,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840661_0x633_sci.fit,270.661224,-14.535551,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840671_0x633_sci.fit,270.660970,-14.535320,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840681_0x633_sci.fit,270.661513,-14.535013,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840691_0x633_sci.fit,270.662263,-14.534431,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295840824_0x633_sci.fit,270.719063,-14.680702,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840834_0x633_sci.fit,270.719150,-14.680287,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840844_0x633_sci.fit,270.717969,-14.680678,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840854_0x633_sci.fit,270.718233,-14.680508,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840864_0x633_sci.fit,270.718282,-14.680512,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840874_0x633_sci.fit,270.718423,-14.679973,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840884_0x633_sci.fit,270.718852,-14.680297,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840894_0x633_sci.fit,270.718716,-14.681666,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295840904_0x633_sci.fit,270.718521,-14.680618,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029584_lor_0295841037_0x633_sci.fit,270.658746,-14.704998,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841047_0x633_sci.fit,270.659117,-14.704921,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841057_0x633_sci.fit,270.658942,-14.704471,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841067_0x633_sci.fit,270.659159,-14.703981,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841077_0x633_sci.fit,270.659539,-14.703520,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841087_0x633_sci.fit,270.658863,-14.704116,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841097_0x633_sci.fit,270.658984,-14.704826,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841107_0x633_sci.fit,270.658605,-14.704401,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841117_0x633_sci.fit,270.658434,-14.704057,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029584_lor_0295841250_0x633_sci.fit,270.580549,-14.558120,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841260_0x633_sci.fit,270.580601,-14.558622,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841270_0x633_sci.fit,270.581027,-14.558371,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841280_0x633_sci.fit,270.581147,-14.557633,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841290_0x633_sci.fit,270.580555,-14.559146,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841300_0x633_sci.fit,270.580492,-14.558826,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841310_0x633_sci.fit,270.580543,-14.558439,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841320_0x633_sci.fit,270.581346,-14.558034,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295841330_0x633_sci.fit,270.580719,-14.557930,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029584_lor_0295849927_0x633_sci.fit,270.643167,-14.557354,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849937_0x633_sci.fit,270.643205,-14.556831,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849947_0x633_sci.fit,270.643777,-14.556843,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849957_0x633_sci.fit,270.643282,-14.556819,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849967_0x633_sci.fit,270.642872,-14.557425,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849977_0x633_sci.fit,270.644037,-14.556313,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849987_0x633_sci.fit,270.643304,-14.556060,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029584_lor_0295849997_0x633_sci.fit,270.643353,-14.556128,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029585_lor_0295850007_0x633_sci.fit,270.642622,-14.556073,PLUTO,6.000000,PLUTO;X=116;Y=202
20150605_029585_lor_0295850140_0x633_sci.fit,270.707040,-14.673457,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850150_0x633_sci.fit,270.706639,-14.672408,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850160_0x633_sci.fit,270.706472,-14.674290,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850170_0x633_sci.fit,270.706061,-14.674105,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850180_0x633_sci.fit,270.706167,-14.673527,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850190_0x633_sci.fit,270.707079,-14.673575,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850200_0x633_sci.fit,270.706759,-14.673700,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850210_0x633_sci.fit,270.706382,-14.673735,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850220_0x633_sci.fit,270.706116,-14.673382,PLUTO,6.000000,PLUTO;X=117;Y=79
20150605_029585_lor_0295850353_0x633_sci.fit,270.637712,-14.704623,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850363_0x633_sci.fit,270.636743,-14.704412,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850373_0x633_sci.fit,270.637328,-14.705044,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850383_0x633_sci.fit,270.637565,-14.704927,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850393_0x633_sci.fit,270.637678,-14.704497,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850403_0x633_sci.fit,270.637784,-14.704163,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850413_0x633_sci.fit,270.637830,-14.703251,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850423_0x633_sci.fit,270.637863,-14.704115,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850433_0x633_sci.fit,270.636982,-14.704090,PLUTO,6.000000,PLUTO;X=170;Y=79
20150605_029585_lor_0295850566_0x633_sci.fit,270.595313,-14.554860,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850576_0x633_sci.fit,270.594733,-14.555615,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850586_0x633_sci.fit,270.595020,-14.555195,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850596_0x633_sci.fit,270.594567,-14.554484,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850606_0x633_sci.fit,270.593722,-14.554466,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850616_0x633_sci.fit,270.594191,-14.554949,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850626_0x633_sci.fit,270.594751,-14.555462,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850636_0x633_sci.fit,270.594759,-14.555102,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295850646_0x633_sci.fit,270.594754,-14.554192,PLUTO,6.000000,PLUTO;X=169;Y=203
20150605_029585_lor_0295851711_0x633_sci.fit,270.649893,-14.531161,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851721_0x633_sci.fit,270.650345,-14.531482,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851731_0x633_sci.fit,270.649961,-14.530884,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851741_0x633_sci.fit,270.649746,-14.530190,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851751_0x633_sci.fit,270.650918,-14.530841,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851761_0x633_sci.fit,270.651353,-14.531542,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851771_0x633_sci.fit,270.650660,-14.531322,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851781_0x633_sci.fit,270.650501,-14.530492,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851791_0x633_sci.fit,270.650357,-14.530754,PLUTO,6.000000,PLUTO;X=202;Y=138
20150605_029585_lor_0295851924_0x633_sci.fit,270.709563,-14.662359,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851934_0x633_sci.fit,270.708911,-14.662684,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851944_0x633_sci.fit,270.708669,-14.661919,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851954_0x633_sci.fit,270.707169,-14.662216,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851964_0x633_sci.fit,270.707378,-14.662057,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851974_0x633_sci.fit,270.707410,-14.662333,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851984_0x633_sci.fit,270.708070,-14.663084,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295851994_0x633_sci.fit,270.708638,-14.662659,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295852004_0x633_sci.fit,270.708874,-14.662650,PLUTO,6.000000,PLUTO;X=79;Y=137
20150605_029585_lor_0295852137_0x633_sci.fit,270.653055,-14.700667,PLUTO,6.000000,PLUTO;X=80;Y=84
20150605_029585_lor_0295852147_0x633_sci.fit,270.653084,-14.701533,PLUTO,6.000000,PLUTO;X=80;Y=84
20150605_029585_lor_0295852157_0x633_sci.fit,270.652737,-14.701516,PLUTO,6.000000,PLUTO;X=80;Y=84
